word,subtype,phonetic,phonetic_uk,phonetic_us,conflict_dialects,source_variants,uk_candidate_count,us_candidate_count
alt,has_us_only_but_conflict,/ˈɑlt/,,/ˈɑlt/,uk,uk,10,1
america,no_safe_variant,/ɐmˈɛɹɪkə/,,,us,us,0,2
americans,no_safe_variant,/ɐmˈɛɹɪkənz/,,,us,us,0,2
americas,no_safe_variant,/əˈmerɪkəz/,,,us,us,0,2
an,has_uk_only_but_conflict,/æn/,/ˈan/,,us,us,5,2
ana,has_uk_only_but_conflict,/ˈɑːnə/,/ˈɑːnə/,,us,us,1,2
andrea,no_safe_variant,/ˈændrɪəˌɑːnˈdreɪə/,,,us,us,0,2
antarctica,no_safe_variant,/æntˈɑːktɪkə/,,,us,us,0,2
antecedents,no_safe_variant,/ˌantɪsˈiːdənts/,,,us,us,0,2
antibodies,no_safe_variant,/ˈantɪbˌɒdɪz/,,,us,us,0,3
antiphon,no_safe_variant,/ˈæntɪf(ə)n/,,,us,us,0,2
aol,no_safe_variant,/ˌeɪˌəʊˈɛl/,,,us,us,0,2
appliances,no_safe_variant,/ɐplˈaɪənsɪz/,,,us,us,0,2
approaches,has_uk_only_but_conflict,/ɐpɹˈəʊtʃɪz/,/əˈpɹəʊt͡ʃiz/,,us,us,3,2
aqua,no_safe_variant,/ˈækwə/,,,uk|us,uk|us,4,2
are,no_safe_variant,/ɑː/,,,uk|us,uk|us,2,2
armstrong,no_safe_variant,/ˈɑːmstrɔŋ/,,,us,us,0,2
articles,has_uk_only_but_conflict,/ˈɑːtɪkəlz/,/ˈɑːtɪkəlz/,,us,us,3,2
asked,no_safe_variant,/ˈaskt/,,,uk|us,uk|us,6,2
associates,no_safe_variant,/ɐsˈəʊsɪˌeɪts/,,,uk|us,uk|us,4,4
associations,no_safe_variant,/ɐsˌəʊsɪˈeɪʃənz/,,,uk|us,uk|us,2,2
atlanta,no_safe_variant,/ətˈlæntə/,,,us,us,0,2
atlantic,no_safe_variant,/ətˈlæntɪk/,,,us,us,0,2
attempts,no_safe_variant,/ɐtˈɛmpts/,,,us,us,0,2
attributes,no_safe_variant,/ˈatɹɪbjˌuːts/,,,us,us,0,2
auctions,no_safe_variant,/ˈɔːkʃənz/,,,us,us,0,2
audi,no_safe_variant,/ˈaʊdɪ/,,,us,us,0,2
automobiles,no_safe_variant,/ˈɔːtəməbiːlz/,,,us,us,0,2
avi,no_safe_variant,/ˈavɪ/,,,us,us,0,2
azerbaijan,no_safe_variant,/ˌɑːzəbaɪˈdʒɑːn/,,,us,us,0,2
ba,no_safe_variant,/bɑː/,,,us,us,0,2
bahrain,no_safe_variant,/bɑːɹˈeɪn/,,,us,us,0,2
bangkok,no_safe_variant,/ˈbæŋkɒk/,,,us,us,0,2
barbara,no_safe_variant,/ˈbɑːbərə/,,,us,us,0,2
barcarole,no_safe_variant,/ˈbɑːkəˌrəʊl/,,,uk,uk,2,0
bargains,no_safe_variant,/ˈbɑːɡɪnz/,,,us,us,0,2
barriers,no_safe_variant,/ˈbærɪəz/,,,us,us,0,2
barry,has_uk_only_but_conflict,/ˈbærɪ/,/ˈbɑːɹi/,,us,us,2,2
bases,no_safe_variant,/ˈbeɪsɪz/,,,us,us,0,3
bathrooms,no_safe_variant,/ˈbæθrums/,,,us,us,0,2
baths,has_us_only_but_conflict,/ˈbæθs/,,/ˈbæθs/,uk,uk,6,1
batman,has_us_only_but_conflict,/ˈbætˌmæn/,,/ˈbætˌmæn/,uk,uk,5,1
bbq,no_safe_variant,/ˌbiːbˌiːkjˈuː/,,,us,us,0,2
beaches,no_safe_variant,/ˈbiːtʃɪz/,,,us,us,0,2
became,no_safe_variant,/bɪkˈeɪm/,,,us,us,0,2
been,no_safe_variant,/ˈbiːn/,,,us,us,0,3
began,has_uk_only_but_conflict,/bɪˈgæn/,/bɪˈɡæn/,,us,us,1,2
begun,has_uk_only_but_conflict,/bɪˈgʌn/,/bɪˈɡʊn/,,us,us,1,2
beleaguer,has_us_only_but_conflict,/bɪˈliːɡɚ/,,/bɪˈliːɡɚ/,uk,uk,2,1
bennett,no_safe_variant,/ˈbɛnɪt/,,,us,us,0,2
benz,no_safe_variant,/ˈbɛnts/,,,us,us,0,2
bernard,no_safe_variant,/bɜːˈnɑːdˌ ˈbɜːnəd/,,,us,us,0,2
bestsellers,no_safe_variant,/bɛstsˈɛləz/,,,us,us,0,2
betimes,no_safe_variant,/bɪtˈaɪmz/,,,uk,uk,2,0
bhutan,no_safe_variant,/buːˈtæn/,,,us,us,0,2
blogs,has_us_only_but_conflict,/ˈblɔɡz/,,/ˈblɔɡz/,uk,uk,4,1
bolivia,no_safe_variant,/bəlˈɪvɪə/,,,us,us,0,2
boston,no_safe_variant,/ˈbɒstən/,,,us,us,0,2
bought,has_uk_only_but_conflict,/ˈbɔːt/,/ˈbɔːt/,,us,us,3,2
boundaries,no_safe_variant,/ˈbaʊndrɪ/,,,us,us,0,2
boxes,has_uk_only_but_conflict,/ˈbɒksɪz/,/ˈbɒksɪz/,,us,us,2,2
brad,has_us_only_but_conflict,/ˈbɹæd/,,/ˈbɹæd/,uk,uk,6,1
brae,has_us_only_but_conflict,/ˈbɹeɪ/,,/ˈbɹeɪ/,uk,uk,3,1
branches,no_safe_variant,/ˈbɹantʃɪz/,,,uk|us,uk|us,4,2
bras,no_safe_variant,/ˈbɹɑːz/,,,us,us,0,2
breviary,no_safe_variant,/ˈbɹɛvjəɹɪ/,,,uk,uk,2,0
bridges,no_safe_variant,/ˈbɹɪdʒɪz/,,,us,us,0,2
brooklyn,no_safe_variant,/ˈbɹʊklɪn/,,,us,us,0,2
brought,has_us_only_but_conflict,/ˈbɹɔt/,,/ˈbɹɔt/,uk,uk,2,1
budapest,no_safe_variant,/ˌbuːdəpˈɛst/,,,us,us,0,2
businesses,no_safe_variant,/ˈbɪznəsɪz/,,,us,us,0,2
ca,no_safe_variant,/ˈkɑː/,,,us,us,0,3
cabinets,no_safe_variant,/ˈkæbɪnəts/,,,us,us,0,2
calvin,no_safe_variant,/ˈkælvɪn/,,,us,us,0,2
cameras,no_safe_variant,/ˈkamɹəz/,,,us,us,0,2
candidates,no_safe_variant,/ˈkændɪdeɪts/,,,us,us,0,2
cannot,no_safe_variant,/ˈkænɒt/,,,uk|us,uk|us,4,2
caret,no_safe_variant,/ˈkærət/,,,uk,uk,4,0
carriers,no_safe_variant,/ˈkærɪəz/,,,us,us,0,2
carries,has_uk_only_but_conflict,/ˈkaɹɪz/,/ˈkæɹɪz/,,us,us,2,2
carroll,no_safe_variant,/ˈkærəl/,,,us,us,0,2
cars,has_uk_only_but_conflict,/ˈkɑːz/,/ˈkɑːz/,,us,us,1,2
cases,no_safe_variant,/ˈkeɪsɪz/,,,us,us,0,2
catalogs,no_safe_variant,/ˈkatɐlˌɒɡz/,,,us,us,0,2
catherine,no_safe_variant,/ˈkæθərɪn/,,,us,us,0,3
caused,has_uk_only_but_conflict,/ˈkɔːzd/,/kɔːzd/,,us,us,1,2
causes,has_uk_only_but_conflict,/ˈkɔːzɪz/,/ˈkɔːzɪz/,,us,us,2,2
causing,has_uk_only_but_conflict,/ˈkɔːzɪŋ/,/ˈkɔːzɪŋ/,,us,us,1,2
centers,no_safe_variant,/ˈsɛntəz/,,,us,us,0,2
centre,has_us_only_but_conflict,/ˈsɛntɚ/,,/ˈsɛntɚ/,uk,uk,4,1
cents,no_safe_variant,/ˈsɛnts/,,,us,us,0,2
chances,has_uk_only_but_conflict,/tʃɑːnsɪz/,/ˈtʃɑːnsɪz/,,us,us,2,2
changes,no_safe_variant,/ˈtʃeɪndʒɪz/,,,us,us,0,2
characters,has_uk_only_but_conflict,/ˈkaɹɪktəz/,/ˈkæɹəktəz/,,us,us,1,2
charges,has_uk_only_but_conflict,/ˈtʃɑːdʒɪz/,/ˈt͡ʃɑːd͡ʒɪz/,,us,us,2,2
charles,no_safe_variant,/tʃɑːlz/,,,us,us,0,2
charleston,no_safe_variant,/ˈtʃɑːlstən/,,,us,us,0,2
chevrolet,no_safe_variant,/ˌʃɛvɹəlˈeɪ/,,,us,us,0,2
chevy,has_uk_only_but_conflict,/ˈʃɛvɪ/,/ˈt͡ʃɛvi/,,us,us,2,2
children,has_us_only_but_conflict,/ˈtʃɪldɹən/,,/ˈtʃɪldɹən/,uk,uk,2,1
choices,no_safe_variant,/ˈtʃɔɪsɪz/,,,us,us,0,2
christians,no_safe_variant,/ˈkrɪstʃənz/,,,us,us,0,2
circumstances,has_uk_only_but_conflict,/ˈsɜːkəmstˌansɪz/,/ˈsɜːkəmstɑːnsɪz/,,us,us,1,2
citizens,no_safe_variant,/ˈsɪtɪzənz/,,,us,us,0,2
clara,no_safe_variant,/ˈklɑːɹə/,,,us,us,0,2
classes,no_safe_variant,/ˈklasɪz/,,,uk|us,uk|us,4,2
closes,has_us_only_but_conflict,/ˈkloʊzɪz/,,/ˈkloʊzɪz/,uk,uk,2,1
coadjutor,no_safe_variant,/kəʊˈædʒutə/,,,uk,uk,2,0
cole,has_us_only_but_conflict,/ˈkoʊl/,,/ˈkoʊl/,uk,uk,6,1
colonise,no_safe_variant,/ˈkɔlənaɪz/,,,uk,uk,2,0
colorado,no_safe_variant,/ˌkɔləˈrɑːdəʊ/,,,us,us,0,2
commensurately,no_safe_variant,/kəmˈɛnsəɹətlɪ/,,,us,us,0,2
communities,no_safe_variant,/kəmjˈuːnɪtɪz/,,,us,us,0,2
competitors,no_safe_variant,/kəmˈpetɪtəz/,,,us,us,0,2
compounds,no_safe_variant,/ˈkɔmpaʊndz/,,,us,us,0,2
concepts,no_safe_variant,/ˈkɒnsɛpts/,,,us,us,0,2
concerts,no_safe_variant,/ˈkɔnsəts/,,,us,us,0,2
concluded,no_safe_variant,/kənˈkluːdɪd/,,,us,us,0,2
conferences,no_safe_variant,/ˈkɒnfɹənsɪz/,,,us,us,0,2
conflicts,no_safe_variant,/ˈkɔnflɪkts/,,,us,us,0,4
consanguineous,no_safe_variant,/ˌkɒnsæŋˈgwɪnɪəs/,,,uk,uk,2,0
contacted,has_us_only_but_conflict,/ˈkɑnˌtæktɪd/,,/ˈkɑnˌtæktɪd/,uk,uk,2,1
contacting,has_us_only_but_conflict,/ˈkɑnˌtæktɪŋ/,,/ˈkɑnˌtæktɪŋ/,uk,uk,2,1
contacts,no_safe_variant,/ˈkɒntakts/,,,uk|us,uk|us,4,2
contents,has_uk_only_but_conflict,/ˈkɒntɛnts/,/ˈkɒntɛnts/,,us,us,3,2
contests,no_safe_variant,/kənˈtests/,,,us,us,0,4
contracts,has_uk_only_but_conflict,/kənˈtrækts/,/ˈkɒntɹækts/,,us,us,1,2
contumely,no_safe_variant,/kəntjˈuːmlɪ/,,,uk,uk,4,0
coop,has_us_only_but_conflict,/ˈkuːp/,,/ˈkuːp/,uk,uk,2,1
coordinates,no_safe_variant,/kəʊˈɔːdɪneɪts/,,,us,us,0,2
corp,no_safe_variant,/ˈkɔːp/,,,us,us,0,2
costs,has_uk_only_but_conflict,/ˈkɒsts/,/ˈkɒsts/,,us,us,2,2
costumes,no_safe_variant,/ˈkɒstjuːmz/,,,us,us,0,2
counted,no_safe_variant,/ˈkaʊntɪd/,,,us,us,0,3
counties,no_safe_variant,/ˈkaʊntɪz/,,,us,us,0,2
coupons,no_safe_variant,/ˈkuːpɒnz/,,,us,us,0,2
courses,has_uk_only_but_conflict,/ˈkɔːsɪz/,/ˈkɔːsɪz/,,us,us,3,2
crafts,no_safe_variant,/ˈkɹafts/,,,us,us,0,2
craftspeople,no_safe_variant,/ˈkrɑːftspiːpl/,,,us,us,0,2
curtis,no_safe_variant,/ˈkɜːtɪs/,,,us,us,0,2
da,no_safe_variant,/ˈdɑː/,,,us,us,0,2
damages,no_safe_variant,/ˈdamɪdʒɪz/,,,us,us,0,2
daniel,has_us_only_but_conflict,/ˈdænjəl/,,/ˈdænjəl/,uk,uk,2,1
das,no_safe_variant,/ˈdas/,,,us,us,0,2
dastard,no_safe_variant,/ˈdæstəd/,,,uk,uk,6,0
databases,no_safe_variant,/ˈdeɪtəbˌeɪsɪz/,,,us,us,0,2
davis,no_safe_variant,/ˈdeɪvɪs/,,,us,us,0,2
de,no_safe_variant,/ˈdə/,,,us,us,0,3
deborah,no_safe_variant,/ˈdɛbəɹə/,,,us,us,0,2
decades,no_safe_variant,/ˈdekeɪdz/,,,us,us,0,2
defects,no_safe_variant,/ˈdiːfɛkts/,,,us,us,0,2
degas,no_safe_variant,/diːˈgæs/,,,us,us,0,2
demoniac,no_safe_variant,/dɪˈməʊnɪæk/,,,uk,uk,4,0
dentists,no_safe_variant,/ˈdentɪsts/,,,us,us,0,2
deposits,has_uk_only_but_conflict,/dɪˈpɔzɪts/,/dɪˈpɒzɪts/,,us,us,2,2
des,no_safe_variant,/ˈdɛs/,,,us,us,0,2
deserts,has_uk_only_but_conflict,/dɪˈzɜːts/,/dɪˈzɜːts/,,us,uk|us,3,2
desiccate,has_us_only_but_conflict,/ˈdɛsəkeɪt/,,/ˈdɛsəkeɪt/,uk,uk,5,1
details,no_safe_variant,/ˈdiːteɪlz/,,,us,us,0,2
determines,no_safe_variant,/dɪˈtɜːmɪnz/,,,us,us,0,2
detroit,no_safe_variant,/dɪtɹˈɔɪt/,,,us,us,0,2
devices,no_safe_variant,/dɪvˈaɪsɪz/,,,us,us,0,2
devilry,no_safe_variant,/ˈdɛvɪlɹɪ/,,,uk,uk,2,0
di,no_safe_variant,/ˈdɪ/,,,us,us,0,2
did,no_safe_variant,/ˈdɪd/,,,us,us,0,2
differences,no_safe_variant,/ˈdɪfɹənsɪz/,,,us,us,0,2
difficulties,no_safe_variant,/ˈdɪfɪkəltɪz/,,,us,us,0,2
digraph,no_safe_variant,/ˈdaɪgrɑːf/,,,uk,uk,4,0
dilapidate,has_us_only_but_conflict,/dəˈlæpəˌdeɪt/,,/dəˈlæpəˌdeɪt/,uk,uk,2,1
dimensions,has_us_only_but_conflict,/dɪˈmɛnʃənz/,,/dɪˈmɛnʃənz/,uk,uk,8,1
directions,no_safe_variant,/daɪɹˈɛkʃənz/,,,uk|us,uk|us,4,4
directories,no_safe_variant,/daɪɹˈɛktəɹɪz/,,,us,us,0,4
directors,no_safe_variant,/daɪɹˈɛktəz/,,,uk|us,uk|us,3,4
disabilities,no_safe_variant,/ˌdɪsəˈbɪlɪtɪz/,,,us,us,0,2
discounts,no_safe_variant,/ˈdɪskaʊnts/,,,us,us,0,2
discusses,no_safe_variant,/dɪˈskʌs/,,,us,us,0,2
diseases,has_uk_only_but_conflict,/dɪzˈiːzɪz/,/dɪˈziːzɪz/,,us,us,2,2
dishes,has_uk_only_but_conflict,/ˈdɪʃɪz/,/ˈdɪʃɪz/,,us,us,3,2
disquietude,no_safe_variant,/dɪskwˈaɪətjuːd/,,,uk,uk,2,0
distances,no_safe_variant,/ˈdɪstənsɪz/,,,us,us,0,2
documents,no_safe_variant,/ˈdɒkjuːmənts/,,,uk|us,uk|us,2,2
does,has_uk_only_but_conflict,/dʌz; dəz/,/dəʊz/,,us,us,1,2
dogs,has_uk_only_but_conflict,/ˈdɒɡz/,/dɒɡz/,,us,us,3,2
dollar,no_safe_variant,/ˈdɒlə/,,,uk|us,uk|us,2,2
dollars,no_safe_variant,/ˈdɒləz/,,,uk|us,uk|us,2,2
done,has_us_only_but_conflict,/ˈdʌn/,,/ˈdʌn/,uk,uk,6,1
dos,has_uk_only_but_conflict,/ˈdɒs/,/dəʊz/,,us,us,1,2
dr,no_safe_variant,/ˈdɒktə/,,,us,us,0,2
dresses,no_safe_variant,/ˈdɹɛsɪz/,,,us,us,0,2
du,no_safe_variant,/ˈduː/,,,us,us,0,2
dulcet,has_us_only_but_conflict,/ˈdʌlsət/,,/ˈdʌlsət/,uk,uk,2,1
durham,no_safe_variant,/ˈdʌɹəm/,,,us,us,0,3
earrings,no_safe_variant,/ˈɪəɹɪŋz/,,,us,us,0,2
ears,has_uk_only_but_conflict,/ˈɪəz/,/ɪəz/,,us,us,2,2
eco,has_uk_only_but_conflict,/ˈiːkəʊ/,/ˈiːkəʊ/,,us,us,2,2
economies,no_safe_variant,/ɪˈkɔnəmɪz/,,,us,us,0,2
edges,no_safe_variant,/ˈɛdʒɪz/,,,us,us,0,2
educators,no_safe_variant,/ˈedʒʊkeɪtəz/,,,us,us,0,2
effects,no_safe_variant,/ɪfˈɛkts/,,,us,us,0,2
egypt,no_safe_variant,/ˈiːdʒɪpt/,,,us,us,0,2
elizabeth,no_safe_variant,/ɪlˈɪzəbəθ/,,,us,us,0,2
emirates,no_safe_variant,/əˈmɪrets/,,,us,us,0,2
emotions,has_uk_only_but_conflict,/ɪmˈəʊʃənz/,/ɪˈməʊʃənz/,,us,us,1,2
employees,no_safe_variant,/ɛmplˈɔɪiːz/,,,us,us,0,2
employers,no_safe_variant,/ɪmpˈlɔɪəz/,,,us,us,0,2
empyreal,no_safe_variant,/ɛmpˈɪɹɪəl/,,,uk,uk,2,0
enabled,no_safe_variant,/ɛnˈeɪbəld/,,,uk|us,uk|us,4,2
enables,no_safe_variant,/ɪˈneɪblz/,,,us,us,0,2
encountered,no_safe_variant,/ɛŋkˈaʊntəd/,,,uk|us,uk|us,2,2
encouraged,no_safe_variant,/ɛŋkˈʌɹɪdʒd/,,,us,us,0,2
encourages,no_safe_variant,/ɪnˈkʌrɪdʒz/,,,us,us,0,2
ended,no_safe_variant,/ˈɛndɪd/,,,us,us,0,2
enjoyed,no_safe_variant,/ɪnˈdʒɔɪd/,,,us,us,0,2
enjoying,no_safe_variant,/endˈʒɔɪɪŋ/,,,uk|us,uk|us,3,2
ensures,no_safe_variant,/ɪnˈʃʊəz/,,,us,us,0,2
ensuring,no_safe_variant,/ɪnˈʃʊərɪŋ/,,,uk|us,uk|us,2,2
entered,no_safe_variant,/ˈɛntəd/,,,us,us,0,2
entering,no_safe_variant,/ˈɛntəɹɪŋ/,,,us,us,0,2
enterprises,no_safe_variant,/ˈɛntəpɹˌaɪzɪz/,,,us,us,0,2
enters,has_uk_only_but_conflict,/ˈentəz/,/ˈɛntəz/,,us,us,2,2
episodes,no_safe_variant,/ˈɛpɪsˌəʊdz/,,,us,us,0,2
essays,no_safe_variant,/ˈeseɪz/,,,us,us,0,2
essentials,no_safe_variant,/ɪsˈɛnʃəlz/,,,us,us,0,2
estimates,no_safe_variant,/ˈɛstɪməts/,,,us,us,0,2
eugene,no_safe_variant,/ˈjuːdʒiːn/,,,us,us,0,2
euros,no_safe_variant,/ˈjʊəɹəʊz/,,,us,us,0,2
eva,no_safe_variant,/ˈiːvə/,,,us,us,0,2
evaluated,no_safe_variant,/ɪvˈaljuːˌeɪtɪd/,,,us,us,0,2
evaluations,no_safe_variant,/ɪvæljˈʊeɪʃnz/,,,us,us,0,2
events,has_uk_only_but_conflict,/ɪvˈɛnts/,/ɪˈvɛnts/,,us,us,2,2
everest,no_safe_variant,/ˈɛvəɹɪst/,,,us,us,0,2
exchanges,no_safe_variant,/ɛkstʃˈeɪndʒɪz/,,,us,us,0,2
exercises,has_uk_only_but_conflict,/ˈɛksəsˌaɪzɪz/,/ˈɛksəsaɪzɪz/,,us,us,2,2
expects,no_safe_variant,/ɪksˈpekts/,,,us,us,0,2
expenditures,no_safe_variant,/ɪksˈpendɪtʃəz/,,,uk|us,uk|us,2,2
expenses,no_safe_variant,/ɛkspˈɛnsɪz/,,,us,us,0,2
experiments,has_us_only_but_conflict,/ɪkˈspɛɹəmənts/,,/ɪkˈspɛɹəmənts/,uk,uk,4,1
extenuate,has_us_only_but_conflict,/ɪkˈstɛnjuˌeɪt/,,/ɪkˈstɛnjuˌeɪt/,uk,uk,2,1
faces,no_safe_variant,/ˈfeɪsɪz/,,,us,us,0,2
facilities,has_uk_only_but_conflict,/fəsˈɪlɪtɪz/,/fəˈsɪlɪtiz/,,us,us,2,2
facts,no_safe_variant,/ˈfakts/,,,us,us,0,2
families,no_safe_variant,/ˈfamɪlɪz/,,,us,us,0,2
favorites,no_safe_variant,/ˈfeɪvəɹɪts/,,,us,us,0,2
february,no_safe_variant,/ˈfɛbɹuːəɹɪ/,,,us,us,0,2
festivals,no_safe_variant,/ˈfestəvəlz/,,,us,us,0,2
fi,no_safe_variant,/ˈfaɪ/,,,us,us,0,2
finances,no_safe_variant,/faɪnˈansɪz/,,,us,us,0,2
finland,no_safe_variant,/ˈfɪnlənd/,,,us,us,0,2
fires,no_safe_variant,/ˈfaɪəz/,,,us,us,0,2
florida,no_safe_variant,/ˈflɒɹɪdə/,,,us,us,0,4
focuses,no_safe_variant,/ˈfəʊkəsɪz/,,,uk|us,uk|us,4,2
foraminifera,no_safe_variant,/ˈfɔːɹɐmˌɪnɪfəɹə/,,,uk,uk,4,0
forecasts,no_safe_variant,/ˈfɔːrkɑːsts/,,,us,us,0,4
forgot,has_uk_only_but_conflict,/fəɡˈɒt/,/fəˈɡɒt/,,us,us,1,2
fragrances,no_safe_variant,/ˈfreɪɡrənsɪz/,,,us,us,0,2
francis,no_safe_variant,/ˈfrɑːnsɪs/,,,us,us,0,2
frederick,no_safe_variant,/ˈfɹɛdəɹˌɪk/,,,us,us,0,2
fresher,has_us_only_but_conflict,/ˈfɹɛʃɚ/,,/ˈfɹɛʃɚ/,uk,uk,4,1
friday,no_safe_variant,/ˈfɹaɪdeɪ/,,,us,us,0,2
friends,no_safe_variant,/ˈfɹɛndz/,,,us,us,0,2
fundamentals,no_safe_variant,/ˌfʌndəmˈɛntəlz/,,,us,us,0,2
fungi,has_us_only_but_conflict,/ˈfʌndʒaɪ/,,/ˈfʌndʒaɪ/,uk,uk,5,1
ga,no_safe_variant,/ˈɡɑː/,,,us,us,0,3
gary,no_safe_variant,/ˈɡaɹɪ/,,,us,us,0,2
gentlemen,no_safe_variant,/ˈdʒɛntəlmən/,,,us,us,0,2
geo,has_us_only_but_conflict,/ˈdʒiːoʊ/,,/ˈdʒiːoʊ/,uk,uk,2,1
gets,no_safe_variant,/ˈɡɛts/,,,us,us,0,2
getting,no_safe_variant,/ˈɡɛtɪŋ/,,,us,us,0,2
gifts,no_safe_variant,/ˈɡɪfts/,,,us,us,0,2
glaciate,no_safe_variant,/ˈɡleɪsɪˌeɪt/,,,us,us,0,2
glasgow,no_safe_variant,/ˈɡlæskˌoʊ/,,,us,us,0,2
glasses,no_safe_variant,/ˈglɑːsɪz/,,,uk|us,uk|us,6,2
gmbh,no_safe_variant,/ˌdʒiːˌɛmbˌiːˈeɪtʃ/,,,us,us,0,2
goals,has_us_only_but_conflict,/ˈɡoʊlz/,,/ˈɡoʊlz/,uk,uk,6,1
goto,no_safe_variant,/ˈɡəʊtuː/,,,us,us,0,2
gotten,has_uk_only_but_conflict,/ˈɡɒtən/,/ˈɡɒtn̩/,,us,us,2,2
governments,no_safe_variant,/ˈɡʌvənmənts/,,,us,us,0,2
graduates,no_safe_variant,/ˈɡrædjuɪts/,,,us,us,0,4
graham,no_safe_variant,/ˈɡɹeɪəm/,,,us,us,0,2
grandchildren,no_safe_variant,/ˈɡɹandtʃɪldɹən/,,,us,us,0,2
granted,has_uk_only_but_conflict,/ˈɡɹantɪd/,/ˈɡɹɑːntɪd/,,us,us,3,4
gras,no_safe_variant,/ˈɡɹɑːz/,,,us,us,0,2
gravitas,has_us_only_but_conflict,/ˈɡɹævətəs/,,/ˈɡɹævətəs/,uk,uk,2,1
grenada,no_safe_variant,/ɡɹɛnˈɑːdə/,,,us,us,0,2
grounds,no_safe_variant,/ˈɡɹaʊndz/,,,us,us,0,2
grows,has_us_only_but_conflict,/ˈɡɹoʊz/,,/ˈɡɹoʊz/,uk,uk,2,1
hampshire,no_safe_variant,/ˈhæmpʃɪə/,,,us,us,0,4
han,no_safe_variant,/hæn/,,,us,us,0,2
handed,has_uk_only_but_conflict,/ˈhændɪd/,/ˈhændɪd/,,us,us,2,2
hands,no_safe_variant,/ˈhandz/,,,us,us,0,2
hans,no_safe_variant,/hænz/,,,us,us,0,2
happier,has_us_only_but_conflict,/ˈhæpiɚ/,,/ˈhæpiɚ/,uk,uk,2,1
has,no_safe_variant,/hæz/,,,us,us,0,2
hectare,has_us_only_but_conflict,/ˈhɛkˌtɑɹ/,,/ˈhɛkˌtɑɹ/,uk,uk,2,1
heroes,has_uk_only_but_conflict,/ˈhɪəɹəʊz/,/ˈhɪəɹəʊz/,,us,us,1,2
higher,has_us_only_but_conflict,/ˈhaɪɚ/,,/ˈhaɪɚ/,uk,uk,8,1
himalaya,no_safe_variant,/ˌhɪməˈleɪə/,,,us,us,0,2
hirsute,has_us_only_but_conflict,/hɚˈsuːt/,,/hɚˈsuːt/,uk,uk,4,1
holes,has_us_only_but_conflict,/ˈhoʊlz/,,/ˈhoʊlz/,uk,uk,6,1
holm,has_us_only_but_conflict,/ˈhoʊm/,,/ˈhoʊm/,uk,uk,4,1
holmes,no_safe_variant,/ˈhəʊmz/,,,us,us,0,2
hon,has_uk_only_but_conflict,/hʌn/,/hʊn/,,us,us,1,2
horses,no_safe_variant,/ˈhɔːsɪz/,,,us,us,0,2
hours,no_safe_variant,/ˈaʊəz/,,,us,us,0,2
houses,no_safe_variant,/ˈhaʊzɪz/,,,us,us,0,2
hugh,no_safe_variant,/ˈhjuː/,,,us,us,0,2
hughes,no_safe_variant,/ˈhjuːz/,,,us,us,0,2
hugo,no_safe_variant,/ˈhjuːɡəʊ/,,,us,us,0,2
humans,no_safe_variant,/ˈhjuːmənz/,,,us,us,0,2
hundreds,no_safe_variant,/ˈhʌndɹɪdz/,,,us,us,0,3
hyundai,no_safe_variant,/ˈhjuːndaɪ/,,,us,us,0,2
id,no_safe_variant,/aɪdˈiː/,,,us,us,0,2
illinois,no_safe_variant,/ˌɪlənˈɔɪ/,,,us,us,0,2
images,no_safe_variant,/ˈɪmɪdʒɪz/,,,us,us,0,2
impacts,no_safe_variant,/ˈɪmpækts/,,,us,us,0,4
implementing,no_safe_variant,/ˈɪmplɪməntɪŋ/,,,us,us,0,2
imports,no_safe_variant,/ɪmpˈɔːts/,,,us,us,0,2
inamorata,no_safe_variant,/ɪnˌæməˈrɑːtə/,,,uk,uk,2,0
inbox,has_us_only_but_conflict,/ˈɪnˌbɑks/,,/ˈɪnˌbɑks/,uk,uk,4,1
incentives,no_safe_variant,/ɪnˈsentɪvz/,,,us,us,0,2
inches,no_safe_variant,/ˈɪntʃɪz/,,,us,us,0,2
inclement,no_safe_variant,/ɪŋklˈɛmənt/,,,uk|us,uk|us,2,2
increases,no_safe_variant,/ɪnˈkriːsɪz/,,,us,us,0,3
indices,no_safe_variant,/ˈɪndɪsˌiːz/,,,uk|us,uk|us,2,2
indite,has_us_only_but_conflict,/ˌɪnˈdaɪt/,,/ˌɪnˈdaɪt/,uk,uk,2,1
infelicitous,no_safe_variant,/ɪnfɛlˈɪsɪtəs/,,,uk,uk,3,0
initiatives,no_safe_variant,/ɪˈnɪʃətɪvz/,,,us,us,0,2
innovations,no_safe_variant,/ɪnəˈveɪʃnz/,,,us,us,0,2
inquiries,has_uk_only_but_conflict,/ɪnˈkwaɪərɪz/,/ɪnˈkwaɪəɹiz/,,us,us,1,2
ins,no_safe_variant,/ˈɪnz/,,,us,us,0,2
instalment,no_safe_variant,/ɪnstˈɔːlmənt/,,,uk,uk,2,0
instances,no_safe_variant,/ˈɪnstənsɪz/,,,us,us,0,2
institutions,has_us_only_but_conflict,/ˌɪnstɪˈtuːʃənz/,,/ˌɪnstɪˈtuːʃənz/,uk,uk,2,1
interactions,no_safe_variant,/ɪntəˈrækʃnz/,,,us,us,0,2
interests,no_safe_variant,/ˈɪntrɪsts/,,,us,us,0,4
interfaces,no_safe_variant,/ˈɪntəfeɪsɪz/,,,us,us,0,2
introduces,no_safe_variant,/ˌɪntɹədjˈuːsɪz/,,,us,us,0,2
